transaction_id,user_id,recipient_id,recipient_name,recipient_upi,amount,timestamp,transaction_type,device_id,location,is_known_recipient,is_known_device,recent_transaction_count,failed_attempts,scenario_id,label
TXN_U084_08585,U084,REC_U084_01,Daily Fresh,dailyfresh@paytm,10190.0,2026-06-05T21:49:20.471167,P2P,DEV_SWATI_PIXEL8,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U060_06074,U060,REC_U060_01,Reliance Smart,reliancesmart@paytm,2160.0,2026-06-05T22:03:12.778416,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U014_01341,U014,REC_U014_04,Airtel Fiber,airtelfiber@billpay,360.0,2026-06-05T22:20:29.015202,P2P,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U076_07716,U076,REC_U076_01,Apna Bazaar,apnabazaar@paytm,1880.0,2026-06-05T22:23:24.693602,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U093_09516,U093,REC_U093_01,Reliance Smart,reliancesmart@paytm,3120.0,2026-06-05T22:24:04.256134,P2P,DEV_ADITYA_IPHONE15,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U053_05323,U053,REC_U053_04,MSEDCL,msedcl@billpay,1130.0,2026-06-05T22:29:41.069915,P2P,DEV_SHAURYA_PIXEL8,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U028_02763,U028,REC_U028_01,Reliance Smart,reliancesmart@paytm,620.0,2026-06-05T22:36:10.924125,P2P,DEV_MANISH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U094_09607,U094,REC_U094_01,Apna Bazaar,apnabazaar@paytm,2660.0,2026-06-05T22:36:57.296746,P2P,DEV_SAANVI_ONEPLUS_12,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U069_06963,U069,REC_U069_02,Riya Verma (Landlord),riya.rent@okhdfcbank,460.0,2026-06-05T22:44:50.364643,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U072_07340,U072,REC_U072_04,BESCOM,bescom@billpay,1660.0,2026-06-05T22:55:33.907124,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U056_05623,U056,REC_U056_04,MSEDCL,msedcl@billpay,2660.0,2026-06-05T23:11:34.183486,P2P,DEV_GAURAV_PIXEL8,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U090_09169,U090,REC_RAPID_9169,QuickTransfer Agent,rapidpay@okhdfc,16880.0,2026-06-06T00:38:58.929025,P2P,DEV_AANYA_ONEPLUS_12,Pune,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U030_02953,U030,REC_U030_02,Suresh Nair (Landlord),suresh.rent@okhdfcbank,20400.0,2026-06-06T03:23:25.141662,RENT,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U010_00989,U010,R201,Suresh Nair (Landlord),suresh.nair@okhdfcbank,50000.0,2026-06-06T03:32:56.586285,RENT,DEV_PALLAVI_ONEPLUS_12,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U004_00321,U004,REC_U004_01,Nature Basket,naturebasket@paytm,3150.0,2026-06-06T05:06:22.258061,P2M,DEV_SURESH_MACBOOK_PRO,Pune,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U052_05245,U052,REC_NEW_5245,Rohan Deshmukh,rohan.d88@okaxis,730.0,2026-06-06T06:43:39.332248,P2P,DEV_ANUSHKA_MACBOOK_PRO,Pune,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U070_07141,U070,REC_U070_01,Nature Basket,naturebasket@paytm,3900.0,2026-06-06T07:23:40.850323,P2P,DEV_DEEPA_REDMI_NOTE13,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U069_06959,U069,REC_U069_03,Saanvi Yadav,saanvi.fam@phonepe,20.0,2026-06-06T07:29:24.051761,P2P,DEV_ISHA_PIXEL8,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U055_05541,U055,REC_U055_02,Pooja Bose (Landlord),pooja.rent@okhdfcbank,29800.0,2026-06-06T08:02:40.357430,RENT,DEV_GAURAV_IPHONE15,Kolkata,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U047_04687,U047,REC_U047_01,Apna Bazaar,apnabazaar@paytm,1600.0,2026-06-06T08:14:33.117398,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U018_01705,U018,REC_U018_01,Nature Basket,naturebasket@paytm,4950.0,2026-06-06T08:27:33.177139,P2M,DEV_SUJATA_GALAXY_S24,Bengaluru,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U047_04682,U047,REC_NEW_4682,Rohan Deshmukh,rohan.d88@okaxis,1020.0,2026-06-06T08:38:35.069553,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U070_07115,U070,REC_U070_02,Shaurya Chopra (Landlord),shaurya.rent@okhdfcbank,3200.0,2026-06-06T08:42:48.408828,P2P,DEV_DEEPA_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U074_07554,U074,REC_U074_02,Tanvi Das (Landlord),tanvi.rent@okhdfcbank,3000.0,2026-06-06T08:47:58.125481,P2P,DEV_SHREYA_REDMI_NOTE13,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U037_03706,U037,REC_U037_04,Tata Power,tatapower@billpay,1140.0,2026-06-06T08:55:57.548567,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U067_06792,U067,REC_U067_02,Kunal Pillai (Landlord),kunal.rent@okhdfcbank,4660.0,2026-06-06T08:56:03.183785,P2P,DEV_TANVI_ONEPLUS_12,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U087_08835,U087,REC_U087_02,Isha Patel (Landlord),isha.rent@okhdfcbank,580.0,2026-06-06T09:22:49.048067,P2P,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U076_07709,U076,REC_U076_03,Ritika Agarwal,ritika.fam@phonepe,3650.0,2026-06-06T09:31:47.068310,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U066_06677,U066,REC_U066_03,Nikhil Gupta,nikhil.fam@phonepe,2060.0,2026-06-06T09:44:30.970077,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U088_08919,U088,REC_U088_02,Siddharth Deshmukh (Landlord),siddharth.rent@okhdfcbank,7940.0,2026-06-06T09:54:57.221851,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U100_10167,U100,REC_U100_01,Reliance Smart,reliancesmart@paytm,3950.0,2026-06-06T10:04:11.748020,P2P,DEV_ANANYA_ONEPLUS_12,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U048_04801,U048,REC_U048_02,Avani Das (Landlord),avani.rent@okhdfcbank,27700.0,2026-06-06T10:13:00.530800,RENT,DEV_AYAAN_MACBOOK_PRO,Chennai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U027_02623,U027,REC_U027_01,Kirana Store,kiranastore@paytm,760.0,2026-06-06T10:14:24.957109,P2M,DEV_ARNAV_ONEPLUS_12,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U006_00577,U006,REC_U006_04,Adani Electricity,adanielectricity@billpay,200.0,2026-06-06T10:18:47.147581,P2P,DEV_PRANAV_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U075_07608,U075,REC_U075_02,Amit Deshmukh (Landlord),amit.rent@okhdfcbank,4660.0,2026-06-06T10:39:26.067776,P2P,DEV_NEHA_PIXEL8,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U088_08972,U088,REC_U088_04,Airtel Fiber,airtelfiber@billpay,5030.0,2026-06-06T10:41:29.187343,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U007_00617,U007,REC_U007_03,Pari Kapoor,pari.fam@phonepe,560.0,2026-06-06T10:45:58.182902,P2P,DEV_ARJUN_REDMI_NOTE13,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U018_01757,U018,REC_U018_01,Nature Basket,naturebasket@paytm,230.0,2026-06-06T10:46:03.717929,P2P,DEV_SUJATA_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U001_00049,U001,REC_U001_04,Tata Power,tatapower@billpay,480.0,2026-06-06T10:56:53.932121,P2P,DEV_AANYA_MACBOOK_PRO,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U043_04287,U043,REC_U043_01,Daily Fresh,dailyfresh@paytm,460.0,2026-06-06T10:59:06.542207,P2P,DEV_SARA_ONEPLUS_12,Mumbai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U014_01376,U014,REC_U014_03,Dhruv Kapoor,dhruv.fam@phonepe,670.0,2026-06-06T11:11:14.547730,P2P,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U031_03117,U031,REC_U031_01,Nature Basket,naturebasket@paytm,1350.0,2026-06-06T11:19:45.615054,P2P,DEV_ADVAITH_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U065_06556,U065,REC_U065_03,Atharva Malhotra,atharva.fam@phonepe,2100.0,2026-06-06T11:23:00.857540,P2P,DEV_SAI_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U032_03157,U032,REC_U032_01,Nature Basket,naturebasket@paytm,1680.0,2026-06-06T11:33:42.072291,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U042_04259,U042,REC_U042_04,BESCOM,bescom@billpay,1820.0,2026-06-06T11:47:45.354371,P2P,DEV_RIYA_ONEPLUS_12,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U060_06104,U060,REC_U060_01,Reliance Smart,reliancesmart@paytm,5250.0,2026-06-06T11:49:56.519233,P2P,DEV_AARYAN_REDMI_NOTE13,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U052_05290,U052,REC_U052_04,Tata Power,tatapower@billpay,290.0,2026-06-06T11:51:39.838619,P2P,DEV_ANUSHKA_MACBOOK_PRO,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U034_03405,U034,REC_U034_02,Suresh Mishra (Landlord),suresh.rent@okhdfcbank,24800.0,2026-06-06T12:06:20.537961,RENT,DEV_AARYAN_GALAXY_S24,Pune,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U088_09001,U088,REC_U088_03,Swati Gupta,swati.fam@phonepe,7520.0,2026-06-06T12:17:20.149591,P2P,DEV_PRIYA_REDMI_NOTE13,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U063_06362,U063,REC_U063_02,Kabir Agarwal (Landlord),kabir.rent@okhdfcbank,43100.0,2026-06-06T12:25:43.296024,RENT,DEV_SWATI_REDMI_NOTE13,Mumbai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U071_07230,U071,REC_U071_03,Navya Nair,navya.fam@phonepe,270.0,2026-06-06T12:27:19.713620,P2P,DEV_ISHA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U016_01564,U016,REC_U016_04,MSEDCL,msedcl@billpay,500.0,2026-06-06T12:47:48.087552,P2P,DEV_FATIMA_GALAXY_S24,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U097_09834,U097,REC_U097_02,Priya Pillai (Landlord),priya.rent@okhdfcbank,3680.0,2026-06-06T13:04:18.804140,P2P,DEV_AADHYA_GALAXY_S24,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U084_08512,U084,REC_U084_04,Adani Electricity,adanielectricity@billpay,6090.0,2026-06-06T13:10:28.653006,P2P,DEV_SWATI_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U008_00800,U008,REC_U008_01,Kirana Store,kiranastore@paytm,730.0,2026-06-06T13:14:49.536685,P2M,DEV_SHREYA_MACBOOK_PRO,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U066_06643,U066,REC_U066_02,Deepa Chopra (Landlord),deepa.rent@okhdfcbank,2500.0,2026-06-06T13:15:40.563836,P2P,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U004_00319,U004,REC_U004_04,MSEDCL,msedcl@billpay,200.0,2026-06-06T13:28:36.330689,P2P,DEV_SURESH_MACBOOK_PRO,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U006_00591,U006,REC_U006_04,Adani Electricity,adanielectricity@billpay,270.0,2026-06-06T13:38:12.089016,P2P,DEV_PRANAV_REDMI_NOTE13,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U040_03982,U040,REC_U040_03,Kavya Sharma,kavya.fam@phonepe,1020.0,2026-06-06T13:38:13.937106,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U051_05126,U051,REC_U051_03,Aaryan Joshi,aaryan.fam@phonepe,1000.0,2026-06-06T13:40:58.973065,P2P,DEV_ADVAITH_IPHONE15,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U042_04214,U042,REC_U042_04,BESCOM,bescom@billpay,660.0,2026-06-06T14:01:35.262662,P2P,DEV_RIYA_ONEPLUS_12,Bengaluru,True,True,2,0,NORMAL,LEGITIMATE
TXN_U027_02678,U027,REC_U027_03,Manish Chatterjee,manish.fam@phonepe,1310.0,2026-06-06T14:16:52.649128,P2P,DEV_ARNAV_ONEPLUS_12,Ahmedabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U075_07609,U075,REC_U075_04,Airtel Fiber,airtelfiber@billpay,2360.0,2026-06-06T14:18:14.017881,P2P,DEV_NEHA_PIXEL8,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U072_07285,U072,REC_U072_01,Apna Bazaar,apnabazaar@paytm,3250.0,2026-06-06T14:26:07.633016,P2P,DEV_ADVAITH_GALAXY_S24,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U070_07098,U070,REC_U070_02,Shaurya Chopra (Landlord),shaurya.rent@okhdfcbank,3710.0,2026-06-06T14:34:39.822711,P2P,DEV_DEEPA_REDMI_NOTE13,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U095_09648,U095,REC_U095_03,Anushka Mishra,anushka.fam@phonepe,1700.0,2026-06-06T14:35:44.735571,P2P,DEV_AVANI_MACBOOK_PRO,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U097_09898,U097,REC_U097_03,Fatima Iyer,fatima.fam@phonepe,4090.0,2026-06-06T14:35:53.151606,P2P,DEV_AADHYA_GALAXY_S24,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U076_07760,U076,REC_U076_01,Apna Bazaar,apnabazaar@paytm,910.0,2026-06-06T14:37:32.368674,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U096_09800,U096,REC_U096_03,Gaurav Yadav,gaurav.fam@phonepe,3120.0,2026-06-06T15:04:40.620647,P2P,DEV_AADHYA_IPHONE15,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U053_05300,U053,REC_U053_01,Reliance Smart,reliancesmart@paytm,860.0,2026-06-06T15:05:05.475234,P2P,DEV_SHAURYA_PIXEL8,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U083_08421,U083,REC_U083_04,Airtel Fiber,airtelfiber@billpay,7750.0,2026-06-06T15:05:20.846138,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U037_03694,U037,REC_U037_04,Tata Power,tatapower@billpay,1650.0,2026-06-06T15:17:05.705078,P2P,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U047_04721,U047,REC_U047_01,Apna Bazaar,apnabazaar@paytm,14670.0,2026-06-06T15:28:50.498397,P2M,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,1,0,AMOUNT_SPIKE,UNUSUAL_LEGITIMATE
TXN_U047_04697,U047,REC_U047_01,Apna Bazaar,apnabazaar@paytm,610.0,2026-06-06T15:33:03.393806,P2P,DEV_VIKRAM_MACBOOK_PRO,Chennai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U074_07491,U074,REC_U074_01,Apna Bazaar,apnabazaar@paytm,3900.0,2026-06-06T15:34:12.005345,P2P,DEV_SHREYA_REDMI_NOTE13,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U079_08059,U079,REC_U079_04,MSEDCL,msedcl@billpay,2980.0,2026-06-06T15:37:33.052456,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U055_05593,U055,REC_U055_01,Kirana Store,kiranastore@paytm,110.0,2026-06-06T15:37:37.572164,P2M,DEV_GAURAV_IPHONE15,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U076_07696,U076,REC_U076_01,Apna Bazaar,apnabazaar@paytm,4530.0,2026-06-06T16:23:21.576102,P2P,DEV_KIARA_GALAXY_S24,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U081_08198,U081,REC_U081_01,Kirana Store,kiranastore@paytm,970.0,2026-06-06T16:24:16.202268,P2M,DEV_ADITYA_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U082_08348,U082,REC_U082_04,BESCOM,bescom@billpay,9300.0,2026-06-06T16:31:15.956668,P2P,DEV_SHREYA_ONEPLUS_12,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U083_08473,U083,REC_U083_01,Daily Fresh,dailyfresh@paytm,3980.0,2026-06-06T16:49:04.869341,P2P,DEV_MANISH_IPHONE15,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U045_04492,U045,REC_U045_01,Reliance Smart,reliancesmart@paytm,510.0,2026-06-06T16:49:49.148376,P2P,DEV_ROSHNI_ONEPLUS_12,Pune,True,True,2,0,NORMAL,LEGITIMATE
TXN_U004_00385,U004,REC_U004_01,Nature Basket,naturebasket@paytm,270.0,2026-06-06T16:51:33.037534,P2P,DEV_SURESH_MACBOOK_PRO,Pune,True,True,1,0,NORMAL,LEGITIMATE
TXN_U033_03281,U033,REC_U033_03,Muhammad Chauhan,muhammad.fam@phonepe,290.0,2026-06-06T16:59:29.350582,P2P,DEV_SWATI_GALAXY_S24,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U090_09147,U090,REC_U090_03,Ananya Sharma,ananya.fam@phonepe,7460.0,2026-06-06T17:00:58.479650,P2P,DEV_AANYA_ONEPLUS_12,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U054_05465,U054,REC_U054_01,Daily Fresh,dailyfresh@paytm,670.0,2026-06-06T17:06:20.157340,P2P,DEV_AARAV_REDMI_NOTE13,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U084_08493,U084,REC_U084_02,Anushka Gupta (Landlord),anushka.rent@okhdfcbank,7320.0,2026-06-06T17:09:04.013636,P2P,DEV_SWATI_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U087_08839,U087,REC_U087_02,Isha Patel (Landlord),isha.rent@okhdfcbank,8590.0,2026-06-06T17:11:37.178505,P2P,DEV_FATIMA_REDMI_NOTE13,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U098_10003,U098,REC_RAPID_10003,QuickTransfer Agent,rapidpay@okhdfc,8220.0,2026-06-06T17:13:43.119811,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,False,True,6,2,VELOCITY_ANOMALY,SUSPICIOUS
TXN_U014_01323,U014,REC_U014_04,Airtel Fiber,airtelfiber@billpay,560.0,2026-06-06T17:15:34.305421,P2P,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U065_06540,U065,REC_U065_03,Atharva Malhotra,atharva.fam@phonepe,4700.0,2026-06-06T17:16:53.765220,P2P,DEV_SAI_REDMI_NOTE13,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U033_03241,U033,REC_U033_02,Swati Bhatia (Landlord),swati.rent@okhdfcbank,1010.0,2026-06-06T17:42:49.319702,P2P,DEV_SWATI_GALAXY_S24,Mumbai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U066_06640,U066,REC_U066_02,Deepa Chopra (Landlord),deepa.rent@okhdfcbank,51800.0,2026-06-06T17:51:26.539122,RENT,DEV_ISHAAN_IPHONE15,Ahmedabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U089_09090,U089,REC_U089_02,Sujata Pillai (Landlord),sujata.rent@okhdfcbank,6500.0,2026-06-06T17:58:39.667036,P2P,DEV_SAANVI_MACBOOK_PRO,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U079_08026,U079,REC_U079_01,Nature Basket,naturebasket@paytm,2300.0,2026-06-06T17:58:56.640198,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,3,0,NORMAL,LEGITIMATE
TXN_U032_03211,U032,REC_U032_01,Nature Basket,naturebasket@paytm,650.0,2026-06-06T18:05:47.863696,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U096_09781,U096,REC_U096_02,Ayaan Bhatia (Landlord),ayaan.rent@okhdfcbank,3330.0,2026-06-06T18:17:06.062731,P2P,DEV_AADHYA_IPHONE15,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U025_02419,U025,REC_U025_02,Fatima Chopra (Landlord),fatima.rent@okhdfcbank,1110.0,2026-06-06T18:20:23.321134,P2P,DEV_ANUSHKA_REDMI_NOTE13,Hyderabad,True,True,3,0,NORMAL,LEGITIMATE
TXN_U030_02974,U030,REC_U030_03,Advaith Menon,advaith.fam@phonepe,710.0,2026-06-06T18:25:20.676589,P2P,DEV_KRISHNA_ONEPLUS_12,Mumbai,True,True,2,0,NORMAL,LEGITIMATE
TXN_U050_04992,U050,REC_U050_03,Navya Pillai,navya.fam@phonepe,740.0,2026-06-06T18:27:50.974418,P2P,DEV_FATIMA_PIXEL8,Bengaluru,True,True,3,0,NORMAL,LEGITIMATE
TXN_U014_01322,U014,REC_U014_01,Kirana Store,kiranastore@paytm,510.0,2026-06-06T18:40:40.925128,P2M,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,1,0,NORMAL,LEGITIMATE
TXN_U098_09968,U098,REC_U098_01,Daily Fresh,dailyfresh@paytm,2170.0,2026-06-06T18:50:02.326185,P2P,DEV_AVANI_REDMI_NOTE13,Ahmedabad,True,True,1,0,NORMAL,LEGITIMATE
TXN_U032_03193,U032,REC_U032_01,Nature Basket,naturebasket@paytm,840.0,2026-06-06T18:54:32.287353,P2P,DEV_ADVAITH_PIXEL8,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U092_09318,U092,REC_U092_03,Dhruv Joshi,dhruv.fam@phonepe,11150.0,2026-06-06T19:08:46.375319,P2P,DEV_SAANVI_ONEPLUS_12,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U068_06859,U068,REC_U068_04,MSEDCL,msedcl@billpay,3290.0,2026-06-06T19:18:10.631749,P2P,DEV_DIVYA_PIXEL8,Bengaluru,True,True,1,0,NORMAL,LEGITIMATE
TXN_U080_08150,U080,REC_U080_02,Sujata Yadav (Landlord),sujata.rent@okhdfcbank,3360.0,2026-06-06T19:20:37.253105,P2P,DEV_POOJA_REDMI_NOTE13,Delhi-NCR,True,True,2,0,NORMAL,LEGITIMATE
TXN_U019_01807,U019,REC_U019_03,Krishna Das,krishna.fam@phonepe,250.0,2026-06-06T19:28:17.388417,P2P,DEV_ADVAITH_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
TXN_U026_02550,U026,REC_U026_03,Priya Pandey,priya.fam@phonepe,20.0,2026-06-06T19:34:37.857949,P2P,DEV_ANANYA_MACBOOK_PRO,Hyderabad,True,True,2,0,NORMAL,LEGITIMATE
TXN_U013_01272,U013,REC_U013_03,Pallavi Joshi,pallavi.fam@phonepe,490.0,2026-06-06T19:46:14.366126,P2P,DEV_AARYAN_IPHONE15,Delhi-NCR,True,True,3,0,NORMAL,LEGITIMATE
TXN_U073_07372,U073,REC_U073_01,Daily Fresh,dailyfresh@paytm,4980.0,2026-06-06T19:49:17.850344,P2M,DEV_UNRECOGNIZED_HARDWARE_7372,Chennai,True,False,1,0,NEW_DEVICE,SUSPICIOUS
TXN_U097_09869,U097,REC_U097_02,Priya Pillai (Landlord),priya.rent@okhdfcbank,29200.0,2026-06-06T19:57:10.367291,RENT,DEV_AADHYA_GALAXY_S24,Chennai,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U056_05701,U056,REC_NEW_5701,Rohan Deshmukh,rohan.d88@okaxis,2880.0,2026-06-06T19:58:13.127243,P2P,DEV_GAURAV_PIXEL8,Kolkata,False,True,1,0,NEW_RECIPIENT,LEGITIMATE
TXN_U079_08036,U079,REC_U079_03,Sneha Bhatia,sneha.fam@phonepe,2460.0,2026-06-06T20:03:32.787652,P2P,DEV_DHRUV_PIXEL8,Chennai,True,True,1,0,NORMAL,LEGITIMATE
TXN_U014_01355,U014,REC_U014_04,Airtel Fiber,airtelfiber@billpay,360.0,2026-06-06T20:05:36.710496,P2P,DEV_KRISHNA_GALAXY_S24,Kolkata,True,True,2,0,NORMAL,LEGITIMATE
TXN_U077_07782,U077,REC_U077_04,Airtel Fiber,airtelfiber@billpay,2840.0,2026-06-06T20:34:30.535198,P2P,DEV_PRANAV_MACBOOK_PRO,Delhi-NCR,True,True,1,0,NORMAL,LEGITIMATE
TXN_U037_03719,U037,REC_U037_02,Aaryan Verma (Landlord),aaryan.rent@okhdfcbank,36400.0,2026-06-06T20:42:09.003496,RENT,DEV_NEHA_GALAXY_S24,Hyderabad,True,True,1,0,LEGITIMATE_HIGH_VALUE,LEGITIMATE
TXN_U055_05586,U055,REC_U055_04,Tata Power,tatapower@billpay,640.0,2026-06-06T20:43:06.141926,P2P,DEV_GAURAV_IPHONE15,Kolkata,True,True,3,0,NORMAL,LEGITIMATE
TXN_U040_04011,U040,REC_U040_02,Advaith Chatterjee (Landlord),advaith.rent@okhdfcbank,400.0,2026-06-06T21:19:29.915754,P2P,DEV_KRISHNA_IPHONE15,Pune,True,True,3,0,NORMAL,LEGITIMATE
